Expedition,Site,Hole,Core,Type,Section,A/W,Offset (mm),Depth CSF-A (m),CSF-B (m),Test No.,TextID,Voltage (kV),Tube Current (mA),Live Time (s),Real Time (s),Down-Core Slit (mm),Cross-Core Slit (mm),Filter,Total Counts Per Second,Mg-Ka Area,Al-Ka Area,Si-Ka Area,P -Ka Area,S -Ka Area,Cl-Ka Area,Ar-Ka Area,K -Ka Area,Ca-Ka Area,Ti-Ka Area,Cr-Ka Area,Mn-Ka Area,Fe-Ka Area,Rh-La-Coh Area,Instrument,Scan Number,Date of Measure,Time of Measure,Uploaded By,Date Uploaded,Comment
382,U1536,A,17,H,5,A,360,153.27,153.27,44593622,SHLF9862401,10,0.16,6,8,10,12,No-Filter,158286,142,10010,128699,491,1249,19043,-1544,61771,64074,21712,609,2065,242621,34116,XRF2,1,10/8/2019,13:29:24,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,17,H,5,A,400,153.31,153.31,44593622,SHLF9862401,10,0.16,6,8,10,12,No-Filter,156929,278,12066,141812,494,528,21676,-2715,64973,35705,24556,692,2519,233689,34637,XRF2,1,10/8/2019,13:29:41,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,17,H,5,A,440,153.35,153.35,44593622,SHLF9862401,10,0.16,6,8,10,12,No-Filter,155172,164,10870,140398,467,1977,21226,-2139,59345,47681,23236,662,2574,225588,34153,XRF2,1,10/8/2019,13:29:58,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,17,H,5,A,480,153.39,153.39,44593622,SHLF9862401,10,0.16,6,8,10,12,No-Filter,152980,107,10542,137152,500,1748,21056,-1698,57120,43182,22815,662,2838,228504,33853,XRF2,1,10/8/2019,13:30:15,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,17,H,5,A,520,153.43,153.43,44593622,SHLF9862401,10,0.16,6,8,10,12,No-Filter,154389,134,9770,132705,515,1839,20097,-1600,54698,67697,22045,930,2937,218159,33655,XRF2,1,10/8/2019,13:30:32,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,17,H,5,A,560,153.47,153.47,44593622,SHLF9862401,10,0.16,6,8,10,12,No-Filter,161478,202,12126,142731,630,385,21569,-2172,63328,48539,24329,994,3126,241935,35197,XRF2,1,10/8/2019,13:30:49,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,17,H,5,A,600,153.51,153.51,44593622,SHLF9862401,10,0.16,6,8,10,12,No-Filter,173617,192,11821,135835,2344,789,21070,-2260,59410,115086,25110,977,9528,233128,34859,XRF2,1,10/8/2019,13:31:05,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,17,H,5,A,640,153.55,153.55,44593622,SHLF9862401,10,0.16,6,8,10,12,No-Filter,185665,228,10891,124247,2653,679,19227,-2542,54243,216921,22309,1112,20866,205577,33919,XRF2,1,10/8/2019,13:31:22,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,17,H,5,A,680,153.59,153.59,44593622,SHLF9862401,10,0.16,6,8,10,12,No-Filter,171434,148,11098,131160,3207,975,20994,-2263,56619,117929,23050,875,8814,230324,34997,XRF2,1,10/8/2019,13:31:40,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,17,H,5,A,720,153.63,153.63,44593622,SHLF9862401,10,0.16,6,8,10,12,No-Filter,175297,151,12021,135093,2624,426,22078,-2859,59601,116958,23954,723,9503,236671,35255,XRF2,1,10/8/2019,13:31:56,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,17,H,5,A,760,153.67,153.67,44593622,SHLF9862401,10,0.16,6,8,10,12,No-Filter,167529,193,12553,138899,1264,1042,21710,-2847,61075,68050,24996,767,4898,251165,34727,XRF2,1,10/8/2019,13:32:13,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,17,H,5,A,800,153.71,153.71,44593622,SHLF9862401,10,0.16,6,7,10,12,No-Filter,95371,37,4013,62889,179,224,11605,5822,33863,23732,14695,595,1876,132449,28080,XRF2,1,10/8/2019,13:32:30,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,17,H,5,A,840,153.75,153.75,44593622,SHLF9862401,10,0.16,6,7,10,12,No-Filter,113974,-20,5789,84081,196,158,13195,3743,43664,32265,17504,580,2038,164148,29550,XRF2,1,10/8/2019,13:32:47,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,17,H,5,A,880,153.79,153.79,44593622,SHLF9862401,10,0.16,6,8,10,12,No-Filter,155523,174,11069,137652,512,132,19979,-1573,63823,39594,23632,1016,2462,239362,32792,XRF2,1,10/8/2019,13:33:04,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,17,H,5,A,920,153.83,153.83,44593622,SHLF9862401,10,0.16,6,8,10,12,No-Filter,168064,181,11729,138338,658,452,19087,-1589,65975,85833,24480,817,2878,244099,34240,XRF2,1,10/8/2019,13:33:20,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,17,H,5,A,960,153.87,153.87,44593622,SHLF9862401,10,0.16,6,8,10,12,No-Filter,155231,171,11532,133319,619,451,19393,-1318,66355,35591,24042,868,2649,244222,33267,XRF2,1,10/8/2019,13:33:37,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,17,H,5,A,1000,153.91,153.91,44593622,SHLF9862401,10,0.16,6,8,10,12,No-Filter,165861,259,12893,144173,642,475,18694,-2426,68160,63118,24691,894,3083,246738,35181,XRF2,1,10/8/2019,13:33:54,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,17,H,5,A,1040,153.95,153.95,44593622,SHLF9862401,10,0.16,6,8,10,12,No-Filter,170393,229,12710,143385,643,1633,18833,-2584,66453,70317,25801,1119,3112,257718,35313,XRF2,1,10/8/2019,13:34:11,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,17,H,5,A,1080,153.99,153.99,44593622,SHLF9862401,10,0.16,6,8,10,12,No-Filter,165566,197,12698,143127,702,319,20649,-2691,67656,40844,24984,733,2900,266160,35800,XRF2,1,10/8/2019,13:34:27,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,17,H,5,A,1120,154.03,154.03,44593622,SHLF9862401,10,0.16,6,8,10,12,No-Filter,180693,242,12381,141553,753,749,18685,-2751,63855,135876,23915,1020,3028,246595,36387,XRF2,1,10/8/2019,13:34:44,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,17,H,5,A,1160,154.07,154.07,44593622,SHLF9862401,10,0.16,6,8,10,12,No-Filter,167715,207,13629,150492,673,1432,20768,-3034,68296,42364,26035,867,3024,260065,35940,XRF2,1,10/8/2019,13:35:01,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,5,A,40,190.9,190.663,44593632,SHLF9864491,10,0.16,6,7,10,12,No-Filter,130191,59,5545,115943,221,1141,25360,-658,36843,34718,15704,510,1993,177168,30726,XRF2,1,10/8/2019,13:56:08,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,5,A,80,190.94,190.703,44593632,SHLF9864491,10,0.16,6,7,10,12,No-Filter,133466,41,6197,125726,360,1433,27350,-1533,38163,29431,16832,502,2022,173038,31497,XRF2,1,10/8/2019,13:56:24,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,5,A,120,190.98,190.743,44593632,SHLF9864491,10,0.16,6,7,10,12,No-Filter,137739,59,6265,126527,331,1697,28821,-1753,39084,33491,17122,589,2201,181811,32244,XRF2,1,10/8/2019,13:56:41,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,5,A,160,191.02,190.783,44593632,SHLF9864491,10,0.16,6,7,10,12,No-Filter,134753,73,6145,122188,263,1354,27169,-1718,38733,37336,16916,561,2078,173571,32083,XRF2,1,10/8/2019,13:56:58,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,5,A,200,191.06,190.823,44593632,SHLF9864491,10,0.16,6,7,10,12,No-Filter,136475,93,6755,125805,329,1696,27429,-1449,40797,33855,17603,634,2403,179451,32078,XRF2,1,10/8/2019,13:57:14,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,5,A,240,191.1,190.863,44593632,SHLF9864491,10,0.16,6,7,10,12,No-Filter,137784,-5,6390,126562,311,1824,27359,-1611,40815,36222,17410,817,2082,182267,31500,XRF2,1,10/8/2019,13:57:31,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,5,A,280,191.14,190.903,44593632,SHLF9864491,10,0.16,6,8,10,12,No-Filter,142751,111,7686,139330,446,1549,28827,-2067,46184,25562,18706,809,2495,190476,33602,XRF2,1,10/8/2019,13:57:48,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,5,A,320,191.18,190.943,44593632,SHLF9864491,10,0.16,6,8,10,12,No-Filter,144201,93,7855,138243,297,2343,28058,-2019,47566,25595,18760,917,2546,198345,33672,XRF2,1,10/8/2019,13:58:05,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,5,A,360,191.22,190.983,44593632,SHLF9864491,10,0.16,6,7,10,12,No-Filter,142089,131,7922,139880,368,1475,28527,-2467,47200,26961,18787,829,2131,187778,34114,XRF2,1,10/8/2019,13:58:22,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,5,A,400,191.26,191.023,44593632,SHLF9864491,10,0.16,6,7,10,12,No-Filter,139166,124,7222,137360,346,2086,30561,-2356,43818,23866,17260,590,1792,180369,34274,XRF2,1,10/8/2019,13:58:39,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,5,A,440,191.3,191.063,44593632,SHLF9864491,10,0.16,6,7,10,12,No-Filter,134868,73,7083,128677,327,1976,29021,-1785,42997,23032,17261,758,2010,178464,33063,XRF2,1,10/8/2019,13:58:55,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,5,A,480,191.34,191.103,44593632,SHLF9864491,10,0.16,6,7,10,12,No-Filter,133558,62,7049,127126,377,1734,28159,-1325,45078,22573,17548,471,2114,173925,33228,XRF2,1,10/8/2019,13:59:12,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,5,A,520,191.38,191.143,44593632,SHLF9864491,10,0.16,6,7,10,12,No-Filter,133805,78,7097,127979,442,1783,27991,-1239,46151,20764,16874,603,1469,176625,33247,XRF2,1,10/8/2019,13:59:28,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,5,A,560,191.42,191.183,44593632,SHLF9864491,10,0.16,6,7,10,12,No-Filter,131604,119,7497,128217,437,1386,27188,-1331,46158,21577,17099,662,1932,168994,32451,XRF2,1,10/8/2019,13:59:45,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,5,A,600,191.46,191.223,44593632,SHLF9864491,10,0.16,6,7,10,12,No-Filter,138589,72,8581,134657,469,1651,24118,-1565,58357,18703,18790,827,1784,189471,33241,XRF2,1,10/8/2019,14:00:02,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,5,A,640,191.5,191.263,44593632,SHLF9864491,10,0.16,6,7,10,12,No-Filter,132650,58,8891,131422,403,438,22515,-1072,58890,18256,18745,548,1796,168325,32626,XRF2,1,10/8/2019,14:00:19,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,5,A,680,191.54,191.303,44593632,SHLF9864491,10,0.16,6,7,10,12,No-Filter,138544,59,9362,136570,377,1581,22863,-1632,60429,24016,20218,576,1947,179943,32326,XRF2,1,10/8/2019,14:00:35,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,5,A,720,191.58,191.343,44593632,SHLF9864491,10,0.16,6,7,10,12,No-Filter,128577,55,7443,119779,362,626,22503,-566,48020,26164,18653,473,2085,170802,31108,XRF2,1,10/8/2019,14:00:52,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,5,A,760,191.62,191.383,44593632,SHLF9864491,10,0.16,6,7,10,12,No-Filter,135466,53,7251,121815,333,653,25571,-846,44880,27386,18524,694,2062,191581,32529,XRF2,1,10/8/2019,14:01:08,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,5,A,800,191.66,191.423,44593632,SHLF9864491,10,0.16,6,7,10,12,No-Filter,137238,156,7657,127546,368,1228,26928,-1295,43854,29004,18578,746,2196,187571,33288,XRF2,1,10/8/2019,14:01:25,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,5,A,840,191.7,191.463,44593632,SHLF9864491,10,0.16,6,7,10,12,No-Filter,134552,67,6850,125644,329,1765,27479,-1276,38734,31661,18176,510,2347,179162,32642,XRF2,1,10/8/2019,14:01:42,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,5,A,880,191.74,191.503,44593632,SHLF9864491,10,0.16,6,7,10,12,No-Filter,134939,127,6836,122165,356,1728,26882,-1594,39083,35547,17582,593,2304,181195,32769,XRF2,1,10/8/2019,14:01:59,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,5,A,920,191.78,191.543,44593632,SHLF9864491,10,0.16,6,7,10,12,No-Filter,134864,109,6714,123990,378,2285,27839,-2084,37190,30625,17906,693,2132,181401,33216,XRF2,1,10/8/2019,14:02:16,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,5,A,960,191.82,191.583,44593632,SHLF9864491,10,0.16,6,7,10,12,No-Filter,134938,111,6860,124324,188,1493,26535,-1968,37363,31681,18705,601,2577,182296,32694,XRF2,1,10/8/2019,14:02:33,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,5,A,1000,191.86,191.623,44593632,SHLF9864491,10,0.16,6,7,10,12,No-Filter,127106,51,5580,112113,257,1443,25177,-1934,33436,28206,16807,540,2347,175485,31390,XRF2,1,10/8/2019,14:02:49,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,5,A,1040,191.9,191.663,44593632,SHLF9864491,10,0.16,6,7,10,12,No-Filter,128663,46,5632,114704,269,1423,25792,-1800,33230,28333,17158,675,2272,177166,31179,XRF2,1,10/8/2019,14:03:06,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,5,A,1080,191.94,191.703,44593632,SHLF9864491,10,0.16,6,7,10,12,No-Filter,126124,46,5417,111794,334,1694,27019,-1668,32258,26915,16455,682,2278,168341,31550,XRF2,1,10/8/2019,14:03:22,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,5,A,1120,191.98,191.743,44593632,SHLF9864491,10,0.16,6,7,10,12,No-Filter,134142,83,6107,123012,329,1509,28041,-1607,35499,28004,17106,475,1997,184634,32326,XRF2,1,10/8/2019,14:03:38,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,5,A,1160,192.02,191.783,44593632,SHLF9864491,10,0.16,6,7,10,12,No-Filter,130540,114,6141,121373,380,1918,28807,-1691,35223,26793,16756,699,2240,169854,32093,XRF2,1,10/8/2019,14:03:55,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,5,A,1200,192.06,191.823,44593632,SHLF9864491,10,0.16,6,7,10,12,No-Filter,122070,65,4540,107486,252,2062,29664,-1244,26960,25083,15006,394,2301,157250,30784,XRF2,1,10/8/2019,14:04:12,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,6,A,40,192.36,192.064,44593642,SHLF9864521,10,0.16,6,7,10,12,No-Filter,137537,74,5536,127265,223,2776,37508,-2652,30783,38552,15886,660,2101,167074,36390,XRF2,1,10/8/2019,14:19:00,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,6,A,80,192.4,192.104,44593642,SHLF9864521,10,0.16,6,7,10,12,No-Filter,138698,81,5509,125800,307,2722,41242,-2585,30950,30175,15298,779,2092,175844,37441,XRF2,1,10/8/2019,14:19:17,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,6,A,120,192.44,192.144,44593642,SHLF9864521,10,0.16,6,8,10,12,No-Filter,143102,91,5541,125894,319,2351,40997,-2691,31418,54369,15942,597,2159,170935,37178,XRF2,1,10/8/2019,14:19:34,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,6,A,160,192.48,192.184,44593642,SHLF9864521,10,0.16,6,7,10,12,No-Filter,141525,88,5979,130591,355,2425,38511,-2748,33159,35589,16335,472,2262,179376,37245,XRF2,1,10/8/2019,14:19:51,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,6,A,200,192.52,192.224,44593642,SHLF9864521,10,0.16,6,7,10,12,No-Filter,132663,70,5534,119683,257,1994,35162,-1994,31893,27437,15688,582,2290,172128,33929,XRF2,1,10/8/2019,14:20:08,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,6,A,240,192.56,192.264,44593642,SHLF9864521,10,0.16,6,7,10,12,No-Filter,136857,47,5516,123531,252,1564,35272,-1572,30381,49553,15724,1000,2381,165861,35757,XRF2,1,10/8/2019,14:20:24,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,6,A,280,192.6,192.304,44593642,SHLF9864521,10,0.16,6,7,10,12,No-Filter,133390,51,5592,124902,271,1853,35393,-1654,30750,30809,15640,294,2327,167732,35268,XRF2,1,10/8/2019,14:20:40,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,6,A,320,192.64,192.344,44593642,SHLF9864521,10,0.16,6,7,10,12,No-Filter,130878,78,5080,122938,309,2089,35862,-1532,29309,33095,14411,586,2077,157361,34549,XRF2,1,10/8/2019,14:20:57,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,6,A,360,192.68,192.384,44593642,SHLF9864521,10,0.16,6,7,10,12,No-Filter,127029,40,4734,116958,305,2225,38281,-1594,27756,25780,13959,282,1716,152343,34959,XRF2,1,10/8/2019,14:21:13,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,6,A,400,192.72,192.424,44593642,SHLF9864521,10,0.16,6,7,10,12,No-Filter,119854,11,3966,102862,273,1768,33232,-1181,24444,28567,12907,515,2062,147011,33195,XRF2,1,10/8/2019,14:21:30,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,6,A,440,192.76,192.464,44593642,SHLF9864521,10,0.16,6,7,10,12,No-Filter,118250,-7,3571,100894,235,1974,34239,-975,22934,27102,12456,572,1792,143082,32683,XRF2,1,10/8/2019,14:21:46,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,6,A,480,192.8,192.504,44593642,SHLF9864521,10,0.16,6,7,10,12,No-Filter,117157,76,3692,99656,198,1961,36185,-900,23756,22488,12425,318,1731,140170,33956,XRF2,1,10/8/2019,14:22:02,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,6,A,520,192.84,192.544,44593642,SHLF9864521,10,0.16,6,7,10,12,No-Filter,116972,11,3429,96391,192,2108,37598,-1007,23058,21164,12319,344,1970,140315,34162,XRF2,1,10/8/2019,14:22:19,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,6,A,560,192.88,192.584,44593642,SHLF9864521,10,0.16,6,7,10,12,No-Filter,122801,40,4189,108298,209,2227,36291,-658,25218,24304,13310,500,1838,150684,34353,XRF2,1,10/8/2019,14:22:35,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,6,A,600,192.92,192.624,44593642,SHLF9864521,10,0.16,6,7,10,12,No-Filter,127301,1,4623,118464,228,2472,36011,-831,26855,25018,14207,430,1920,156849,34716,XRF2,1,10/8/2019,14:22:51,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,6,A,640,192.96,192.664,44593642,SHLF9864521,10,0.16,6,7,10,12,No-Filter,126392,47,4436,116831,241,2218,37621,-1204,26812,23505,13905,519,2050,151770,35311,XRF2,1,10/8/2019,14:23:07,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,6,A,680,193,192.704,44593642,SHLF9864521,10,0.16,6,7,10,12,No-Filter,127384,123,4833,120698,236,1737,37689,-1619,26756,23892,13645,399,1972,152150,35755,XRF2,1,10/8/2019,14:23:24,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,6,A,720,193.04,192.744,44593642,SHLF9864521,10,0.16,6,7,10,12,No-Filter,127172,29,4091,108070,377,1967,34590,-1662,23917,53007,13040,757,1966,147083,33736,XRF2,1,10/8/2019,14:23:40,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,6,A,760,193.08,192.784,44593642,SHLF9864521,10,0.16,6,7,10,12,No-Filter,124752,12,4475,120219,122,1411,37715,-1758,24457,24093,12921,483,2023,141456,36211,XRF2,1,10/8/2019,14:23:56,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,6,A,800,193.12,192.824,44593642,SHLF9864521,10,0.16,6,7,10,12,No-Filter,119331,21,3802,105989,252,2021,37152,-1461,23161,23352,12397,451,1774,138563,34164,XRF2,1,10/8/2019,14:24:13,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,6,A,840,193.16,192.864,44593642,SHLF9864521,10,0.16,6,7,10,12,No-Filter,126531,45,4132,118885,349,2641,38671,-1380,24001,32956,12613,164,1493,143590,35722,XRF2,1,10/8/2019,14:24:29,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,6,A,880,193.2,192.904,44593642,SHLF9864521,10,0.16,6,7,10,12,No-Filter,123088,43,4235,115969,196,2309,37636,-607,25148,23289,12384,457,1974,143037,35588,XRF2,1,10/8/2019,14:24:45,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,6,A,920,193.24,192.944,44593642,SHLF9864521,10,0.16,6,7,10,12,No-Filter,119934,16,3762,111561,218,2295,37158,-1235,23370,21251,11479,417,1771,137665,35315,XRF2,1,10/8/2019,14:25:02,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,6,A,960,193.28,192.984,44593642,SHLF9864521,10,0.16,6,7,10,12,No-Filter,120158,12,3798,111099,348,2505,39130,-986,22949,18896,11616,634,1856,136083,35853,XRF2,1,10/8/2019,14:25:18,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,6,A,1000,193.32,193.024,44593642,SHLF9864521,10,0.16,6,7,10,12,No-Filter,115222,-8,3481,104720,190,2241,35460,-545,22695,19027,11133,784,1895,131924,34334,XRF2,1,10/8/2019,14:25:34,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,6,A,1040,193.36,193.064,44593642,SHLF9864521,10,0.16,6,7,10,12,No-Filter,111491,2,3191,94072,156,2293,34893,-380,22196,17563,10984,508,1659,131404,32513,XRF2,1,10/8/2019,14:25:50,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,6,A,1080,193.4,193.104,44593642,SHLF9864521,10,0.16,6,7,10,12,No-Filter,116872,52,3964,107159,299,2156,34829,-421,24701,19369,11935,333,1693,135478,34468,XRF2,1,10/8/2019,14:26:07,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,6,A,1120,193.44,193.144,44593642,SHLF9864521,10,0.16,6,7,10,12,No-Filter,118014,-4,4130,108520,210,1877,34889,-434,26151,19422,12602,444,1436,135673,34829,XRF2,1,10/8/2019,14:26:23,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,6,A,1160,193.48,193.184,44593642,SHLF9864521,10,0.16,6,7,10,12,No-Filter,113178,-31,3598,102115,209,2159,35430,-168,22887,17211,10808,465,1938,127038,33758,XRF2,1,10/8/2019,14:26:39,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,6,A,1200,193.52,193.224,44593642,SHLF9864521,10,0.16,6,7,10,12,No-Filter,113229,-3,2975,99088,161,2216,38239,-107,21034,18348,10028,434,1686,126641,33343,XRF2,1,10/8/2019,14:26:56,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,6,A,1240,193.56,193.264,44593642,SHLF9864521,10,0.16,6,7,10,12,No-Filter,116124,-2,3709,102874,261,1983,37501,-206,23075,19831,11653,420,1631,131506,34664,XRF2,1,10/8/2019,14:27:12,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,6,A,1280,193.6,193.304,44593642,SHLF9864521,10,0.16,6,7,10,12,No-Filter,111407,-27,3230,92042,143,1936,36374,412,20834,18507,11052,605,1754,130688,32781,XRF2,1,10/8/2019,14:27:28,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,6,A,1320,193.64,193.344,44593642,SHLF9864521,10,0.16,6,7,10,12,No-Filter,109478,28,2913,89997,158,2500,34752,1331,20222,17819,10620,417,1431,131904,32759,XRF2,1,10/8/2019,14:27:45,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,6,A,1360,193.68,193.384,44593642,SHLF9864521,10,0.16,6,7,10,12,No-Filter,114942,-4,3293,98426,121,2041,37909,-1161,21217,18215,11091,441,1841,131939,33561,XRF2,1,10/8/2019,14:28:01,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,6,A,1400,193.72,193.424,44593642,SHLF9864521,10,0.16,6,7,10,12,No-Filter,120521,0,3664,105310,217,2467,39177,-1205,23284,19123,11444,574,1881,143220,34490,XRF2,1,10/8/2019,14:28:17,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,21,H,6,A,1440,193.76,193.464,44593642,SHLF9864521,10,0.16,6,7,10,12,No-Filter,134843,103,4715,121366,255,2655,43266,-1923,27251,23022,14157,551,2282,162743,38002,XRF2,1,10/8/2019,14:28:33,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
