Expedition,Site,Hole,Core,Type,Section,A/W,Offset (mm),Depth,CSF-B (m),Test No.,TextID,Voltage (kV),Tube Current (mA),Live Time (s),Real Time (s),Down-Core Slit (mm),Cross-Core Slit (mm),Filter,Total Counts Per Second,Ca,Fe,Ni,As,Br,Rb,Sr,Y,Zr,Nb,Mo,Ag,Ba,Instrument,Scan Number,Date of Measure,Time of Measure,Uploaded By,Date Uploaded,Comment
382,U1537,A,9,H,5,A,1350,76.36,76.071,44592432,SHLF9925491,50,0.75,10,15,10,12,Cu,93649,632,10383,4627,92,1082,603,1542,218,1301,53,33,261636,10647,XRF1,1,10/9/2019,11:40:29,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,5,A,1360,76.37,76.081,44592432,SHLF9925491,50,0.75,10,15,10,12,Cu,93366,743,10800,4677,111,1025,604,1611,171,1302,121,63,260818,11406,XRF1,1,10/9/2019,11:40:52,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,5,A,1370,76.38,76.091,44592432,SHLF9925491,50,0.75,10,15,10,12,Cu,93830,671,11606,4672,104,999,692,1618,240,1511,117,60,262885,11532,XRF1,1,10/9/2019,11:41:15,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,5,A,1380,76.39,76.101,44592432,SHLF9925491,50,0.75,10,15,10,12,Cu,94081,795,11760,4600,55,1087,776,1688,194,1433,99,78,263231,12827,XRF1,1,10/9/2019,11:41:39,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,5,A,1390,76.4,76.111,44592432,SHLF9925491,50,0.75,10,15,10,12,Cu,93956,622,11242,4686,154,917,850,1761,206,1527,77,94,264287,13221,XRF1,1,10/9/2019,11:42:04,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,5,A,1400,76.41,76.121,44592432,SHLF9925491,50,0.75,10,15,10,12,Cu,94553,707,11673,4638,84,917,692,1649,139,1461,126,43,265577,13582,XRF1,1,10/9/2019,11:42:28,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,5,A,1410,76.42,76.131,44592432,SHLF9925491,50,0.75,10,15,10,12,Cu,94377,735,11496,4844,97,994,776,1688,164,1534,102,61,266560,13721,XRF1,1,10/9/2019,11:42:51,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,5,A,1420,76.43,76.141,44592432,SHLF9925491,50,0.75,10,15,10,12,Cu,93904,731,10667,4562,81,902,769,1623,232,1463,122,69,266610,12200,XRF1,1,10/9/2019,11:43:14,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,5,A,1430,76.44,76.151,44592432,SHLF9925491,50,0.75,10,15,10,12,Cu,93587,763,9815,4674,110,973,580,1629,193,1071,51,85,266286,9345,XRF1,1,10/9/2019,11:43:37,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,5,A,1440,76.45,76.161,44592432,SHLF9925491,50,0.75,10,15,10,12,Cu,93962,796,11202,4606,81,851,751,1586,166,1461,70,41,270538,13372,XRF1,1,10/9/2019,11:44:01,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,5,A,1450,76.46,76.171,44592432,SHLF9925491,50,0.75,10,15,10,12,Cu,95296,801,10912,4743,61,937,728,1579,209,1477,131,34,287951,12815,XRF1,1,10/9/2019,11:44:24,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,5,A,1460,76.47,76.181,44592432,SHLF9925491,50,0.75,10,15,10,12,Cu,96226,737,11188,4722,64,862,759,1659,160,1469,94,67,297467,13337,XRF1,1,10/9/2019,11:44:47,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,5,A,1470,76.48,76.191,44592432,SHLF9925491,50,0.75,10,15,10,12,Cu,95903,776,12685,4881,56,868,781,1565,258,1530,105,143,292728,13168,XRF1,1,10/9/2019,11:45:11,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,5,A,1480,76.49,76.201,44592432,SHLF9925491,50,0.75,10,15,10,12,Cu,97240,860,9579,4737,91,1013,686,1395,112,1385,80,60,292003,12127,XRF1,1,10/9/2019,11:45:36,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,5,A,1490,76.5,76.211,44592432,SHLF9925491,50,0.75,10,15,10,12,Cu,98709,821,11218,4875,96,994,743,1665,190,1454,112,51,292666,13592,XRF1,1,10/9/2019,11:46:00,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,5,A,1500,76.51,76.221,44592432,SHLF9925491,50,0.75,10,15,10,12,Cu,93475,857,9707,4636,115,934,628,1454,151,1320,137,49,288306,12613,XRF1,1,10/9/2019,11:46:24,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,10,76.52,76.159,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,91905,738,7687,4572,143,1167,606,1326,122,1194,51,104,260754,9646,XRF1,1,10/9/2019,13:30:39,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,20,76.53,76.169,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,94520,886,11095,4692,86,957,767,1609,171,1486,149,26,258414,12985,XRF1,1,10/9/2019,13:31:03,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,30,76.54,76.179,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,93685,704,12884,4445,138,912,858,1846,275,1716,166,45,258315,16184,XRF1,1,10/9/2019,13:31:26,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,40,76.55,76.189,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,93554,891,14208,4585,43,847,823,1731,204,1531,169,62,259214,14474,XRF1,1,10/9/2019,13:31:49,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,50,76.56,76.199,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,93587,771,12517,4619,99,1004,819,1616,140,1521,136,130,260410,14017,XRF1,1,10/9/2019,13:32:13,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,60,76.57,76.209,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,93849,796,11680,4627,127,925,855,1682,208,1566,115,75,260753,14518,XRF1,1,10/9/2019,13:32:36,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,70,76.58,76.219,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,93445,829,12282,4640,96,930,886,1750,123,1756,128,41,260654,14253,XRF1,1,10/9/2019,13:32:59,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,80,76.59,76.229,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,93475,830,12881,4541,82,903,889,1728,163,1694,84,37,260508,15592,XRF1,1,10/9/2019,13:33:23,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,90,76.6,76.239,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,93826,718,13323,4581,62,996,867,1866,186,1745,119,54,259906,15371,XRF1,1,10/9/2019,13:33:46,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,100,76.61,76.249,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,93832,629,12454,4700,107,953,846,1802,156,1593,215,129,260062,13540,XRF1,1,10/9/2019,13:34:09,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,110,76.62,76.259,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,93825,767,12403,4662,83,974,841,1630,126,1548,120,36,259435,13580,XRF1,1,10/9/2019,13:34:33,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,120,76.63,76.269,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,93801,840,12824,4641,37,903,897,1753,172,1566,89,108,260217,14877,XRF1,1,10/9/2019,13:34:56,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,130,76.64,76.279,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,93843,789,12373,4691,112,1025,840,1758,166,1473,132,107,259820,13878,XRF1,1,10/9/2019,13:35:19,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,140,76.65,76.289,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,94336,814,12535,4661,108,928,896,1788,167,1630,147,109,260406,14534,XRF1,1,10/9/2019,13:35:43,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,150,76.66,76.299,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,94678,743,11855,4521,105,1108,812,1670,211,1451,74,58,259575,12808,XRF1,1,10/9/2019,13:36:06,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,160,76.67,76.309,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,94827,803,12759,4658,54,985,857,1815,252,1685,96,53,260341,14274,XRF1,1,10/9/2019,13:36:30,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,170,76.68,76.319,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,94133,656,12247,4661,116,938,839,1795,279,1655,123,1,258918,14702,XRF1,1,10/9/2019,13:36:53,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,180,76.69,76.329,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,94070,744,13656,4741,126,891,891,1858,185,1635,85,72,258421,15352,XRF1,1,10/9/2019,13:37:16,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,190,76.7,76.339,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,94372,835,12790,4447,47,858,891,1894,208,1672,154,62,260201,15717,XRF1,1,10/9/2019,13:37:40,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,200,76.71,76.349,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,94709,903,12823,4747,104,943,880,1927,211,1674,189,77,260810,15148,XRF1,1,10/9/2019,13:38:03,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,210,76.72,76.359,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,94826,817,12765,4498,96,857,833,1825,210,1825,154,56,261192,15571,XRF1,1,10/9/2019,13:38:26,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,220,76.73,76.369,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,94987,889,13241,4703,110,859,1028,2088,260,1869,160,19,261831,17932,XRF1,1,10/9/2019,13:38:50,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,230,76.74,76.379,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,94896,872,13961,4502,111,898,979,2055,165,1743,118,44,261272,17150,XRF1,1,10/9/2019,13:39:13,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,240,76.75,76.389,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,94283,752,13506,4397,87,881,921,1976,286,1801,82,14,260691,17710,XRF1,1,10/9/2019,13:39:37,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,250,76.76,76.399,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,94493,796,14559,4590,106,772,1018,2032,247,1961,128,37,261952,18786,XRF1,1,10/9/2019,13:40:00,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,260,76.77,76.409,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,94901,781,14794,4494,126,856,1056,2121,175,1944,98,41,261729,19412,XRF1,1,10/9/2019,13:40:23,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,270,76.78,76.419,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,95124,720,14000,4625,103,907,993,1986,242,1887,90,-17,262146,18349,XRF1,1,10/9/2019,13:40:49,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,280,76.79,76.429,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,95366,659,13475,4777,68,989,813,1886,230,1699,93,32,262495,16650,XRF1,1,10/9/2019,13:41:13,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,290,76.8,76.439,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,94653,671,15038,4563,88,795,996,1975,282,1901,137,43,261225,17578,XRF1,1,10/9/2019,13:41:36,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,300,76.81,76.449,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,94205,782,13930,4649,83,775,884,1842,264,1721,151,35,260845,16531,XRF1,1,10/9/2019,13:41:59,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,310,76.82,76.459,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,94236,656,14276,4724,67,817,1019,2011,162,1844,145,112,261591,17632,XRF1,1,10/9/2019,13:42:23,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,320,76.83,76.469,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,94691,683,15365,4589,43,834,1001,1964,235,1793,63,38,261888,16947,XRF1,1,10/9/2019,13:42:46,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,330,76.84,76.479,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,94920,868,15384,4650,113,853,1022,1990,240,1897,161,48,262275,18471,XRF1,1,10/9/2019,13:43:09,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,340,76.85,76.489,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,94863,793,15130,4532,94,787,1067,1947,237,1956,93,10,261699,18106,XRF1,1,10/9/2019,13:43:33,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,350,76.86,76.499,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,94053,684,16796,4740,79,834,934,1844,198,1780,72,18,260512,15445,XRF1,1,10/9/2019,13:43:56,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,360,76.87,76.509,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,94018,829,14660,4625,52,780,1027,2011,236,2101,158,34,260280,17418,XRF1,1,10/9/2019,13:44:19,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,370,76.88,76.519,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,94642,666,13709,4593,100,725,1016,1905,156,2071,102,52,261241,16466,XRF1,1,10/9/2019,13:44:43,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,380,76.89,76.529,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,94689,764,13929,4725,140,813,961,1994,204,1953,156,25,259021,17142,XRF1,1,10/9/2019,13:45:06,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,390,76.9,76.539,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,94583,764,13894,4362,91,891,947,2016,251,1902,163,104,261822,16794,XRF1,1,10/9/2019,13:45:30,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,400,76.91,76.549,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,94375,657,15300,4572,44,897,937,1691,214,1772,62,34,259355,15167,XRF1,1,10/9/2019,13:45:53,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,410,76.92,76.559,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,94473,699,13746,4672,67,831,961,1919,266,1762,123,69,261839,14935,XRF1,1,10/9/2019,13:46:16,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,420,76.93,76.569,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,93762,743,13202,4507,89,891,871,1725,231,1795,114,30,259466,15282,XRF1,1,10/9/2019,13:46:40,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,430,76.94,76.579,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,93790,744,15036,4615,103,820,921,1862,270,1823,122,-9,258442,15885,XRF1,1,10/9/2019,13:47:03,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,440,76.95,76.589,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,93907,683,15887,4676,126,812,908,1777,198,1700,148,34,259287,13969,XRF1,1,10/9/2019,13:47:29,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,450,76.96,76.599,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,94145,686,15313,4537,74,916,750,1502,221,1584,171,69,259651,12234,XRF1,1,10/9/2019,13:47:52,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,460,76.97,76.609,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,94153,794,15604,4552,74,895,767,1619,151,1616,92,49,259872,12819,XRF1,1,10/9/2019,13:48:16,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,470,76.98,76.619,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,94236,872,14587,4738,152,963,892,1701,255,1689,112,84,259421,13341,XRF1,1,10/9/2019,13:48:39,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,480,76.99,76.629,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,94036,757,12915,4656,72,827,895,1754,147,1719,194,52,259456,13711,XRF1,1,10/9/2019,13:49:03,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,490,77,76.639,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,94393,750,12995,4596,102,963,835,1678,189,1743,159,115,260342,13969,XRF1,1,10/9/2019,13:49:28,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,500,77.01,76.649,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,94454,809,12773,4570,62,952,838,1742,193,1656,97,22,259662,13441,XRF1,1,10/9/2019,13:49:52,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,510,77.02,76.659,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,94813,711,12706,4546,52,992,941,1762,183,1790,142,13,260491,14010,XRF1,1,10/9/2019,13:50:15,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,520,77.03,76.669,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,94859,739,12330,4682,77,936,934,1720,89,1655,105,63,260690,13311,XRF1,1,10/9/2019,13:50:39,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,530,77.04,76.679,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,94984,691,12690,4746,53,954,898,1756,232,1780,145,58,260405,14172,XRF1,1,10/9/2019,13:51:02,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,540,77.05,76.689,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,94515,855,12122,4644,50,984,836,1675,167,1645,89,77,260452,13330,XRF1,1,10/9/2019,13:51:25,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,550,77.06,76.699,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,94115,661,12321,4622,67,930,836,1762,233,1731,133,36,260848,13732,XRF1,1,10/9/2019,13:51:49,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,560,77.07,76.709,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,94458,912,13194,4703,168,857,844,1692,230,1912,161,123,261805,13974,XRF1,1,10/9/2019,13:52:12,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,570,77.08,76.719,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,94290,703,13201,4593,87,806,981,1713,186,1886,154,21,259881,14224,XRF1,1,10/9/2019,13:52:36,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,580,77.09,76.729,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,94507,767,12637,4699,146,886,930,1733,158,1699,83,10,262344,14204,XRF1,1,10/9/2019,13:52:59,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,590,77.1,76.739,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,94419,862,12947,4794,70,915,933,1749,207,1954,155,20,262589,13501,XRF1,1,10/9/2019,13:53:22,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,600,77.11,76.749,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,94303,646,13587,4612,58,924,886,1781,225,1763,110,60,262686,12944,XRF1,1,10/9/2019,13:53:46,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,610,77.12,76.759,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,93982,759,11434,4573,53,963,807,1662,260,1561,121,38,262577,13393,XRF1,1,10/9/2019,13:54:09,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,620,77.13,76.769,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,94229,869,11554,4636,83,939,866,1687,195,1573,124,66,262505,13766,XRF1,1,10/9/2019,13:54:35,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,630,77.14,76.779,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,94370,847,12260,4612,97,967,852,1652,152,1760,118,43,261771,14111,XRF1,1,10/9/2019,13:54:58,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,640,77.15,76.789,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,94507,656,12600,4590,89,922,825,1634,252,1683,159,100,262030,13206,XRF1,1,10/9/2019,13:55:22,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,650,77.16,76.799,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,94498,710,12442,4515,40,901,879,1750,198,1640,104,89,261722,13741,XRF1,1,10/9/2019,13:55:45,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,660,77.17,76.809,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,94377,805,14734,4611,124,869,867,1780,228,1759,116,66,261888,13168,XRF1,1,10/9/2019,13:56:11,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,670,77.18,76.819,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,94421,728,13812,4613,105,942,823,1729,236,1688,152,159,261880,13487,XRF1,1,10/9/2019,13:56:34,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,680,77.19,76.829,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,94436,786,13487,4553,89,890,857,1521,227,1662,124,89,261356,12415,XRF1,1,10/9/2019,13:56:58,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,690,77.2,76.839,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,94551,870,12093,4518,76,988,901,1572,202,1704,113,60,262296,12452,XRF1,1,10/9/2019,13:57:21,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,700,77.21,76.849,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,94934,635,11628,4747,79,991,808,1655,213,1506,89,59,261507,12727,XRF1,1,10/9/2019,13:57:45,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,710,77.22,76.859,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,94497,766,12094,4611,56,1014,796,1590,203,1556,67,74,261615,11789,XRF1,1,10/9/2019,13:58:08,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,720,77.23,76.869,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,94439,814,12745,4587,67,926,963,1775,196,1685,82,16,261668,13550,XRF1,1,10/9/2019,13:58:32,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,730,77.24,76.879,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,94037,767,12483,4502,65,798,759,1791,189,1753,98,49,262601,13678,XRF1,1,10/9/2019,13:58:57,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,740,77.25,76.889,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,93757,710,13540,4664,49,856,854,1668,219,1735,142,11,262945,12483,XRF1,1,10/9/2019,13:59:23,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,750,77.26,76.899,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,93693,810,13645,4675,112,824,849,1537,182,1643,122,36,261945,11946,XRF1,1,10/9/2019,13:59:47,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,760,77.27,76.909,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,94006,755,10723,4705,90,1026,796,1497,142,1533,141,28,262887,11451,XRF1,1,10/9/2019,14:00:10,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
382,U1537,A,9,H,6,A,770,77.28,76.919,44592442,SHLF9925521,50,0.75,10,15,10,12,Cu,94151,889,11560,4649,118,981,762,1526,170,1445,108,28,262998,11673,XRF1,1,10/9/2019,14:00:34,LEVAY_B,11/1/2019 21:34,~1mm accessory; with film; XRF 1
