Exp,Site,Hole,Core,Type,Sect,A/W,Offset (cm),Depth CSF-A (m),Depth CSF-B (m),R,G,B,Timestamp (UTC),Instrument,Instrument group,Text ID,Test No.,Sample comments,Test comments,Result comments
382,U1536,A,2,H,7,A,31,13.81,13.416,103.6,100,96.1,4/10/2019 1:17,CV-L107C-L170542B,SHIL,SHLF9854481,113645431,,,
382,U1536,A,2,H,7,A,33,13.83,13.435,104,102.2,98.8,4/10/2019 1:17,CV-L107C-L170542B,SHIL,SHLF9854481,113645431,,,
382,U1536,A,2,H,7,A,35,13.85,13.454,98.2,96.3,91.1,4/10/2019 1:17,CV-L107C-L170542B,SHIL,SHLF9854481,113645431,,,
382,U1536,A,2,H,7,A,37,13.87,13.473,95.3,91.9,83.7,4/10/2019 1:17,CV-L107C-L170542B,SHIL,SHLF9854481,113645431,,,
382,U1536,A,2,H,7,A,39,13.89,13.493,101.8,96.7,89.8,4/10/2019 1:17,CV-L107C-L170542B,SHIL,SHLF9854481,113645431,,,
382,U1536,A,2,H,7,A,41,13.91,13.512,106.3,101.3,94.9,4/10/2019 1:17,CV-L107C-L170542B,SHIL,SHLF9854481,113645431,,,
382,U1536,A,2,H,7,A,43,13.93,13.531,104.2,100,93.8,4/10/2019 1:17,CV-L107C-L170542B,SHIL,SHLF9854481,113645431,,,
382,U1536,A,2,H,7,A,45,13.95,13.55,99.2,94.9,88.4,4/10/2019 1:17,CV-L107C-L170542B,SHIL,SHLF9854481,113645431,,,
382,U1536,A,2,H,7,A,47,13.97,13.569,101.7,96.8,89.7,4/10/2019 1:17,CV-L107C-L170542B,SHIL,SHLF9854481,113645431,,,
382,U1536,A,2,H,7,A,49,13.99,13.588,103,98,90.9,4/10/2019 1:17,CV-L107C-L170542B,SHIL,SHLF9854481,113645431,,,
382,U1536,A,2,H,7,A,51,14.01,13.608,105.5,100.7,93.5,4/10/2019 1:17,CV-L107C-L170542B,SHIL,SHLF9854481,113645431,,,
382,U1536,A,2,H,7,A,53,14.03,13.627,101.5,97.7,90.6,4/10/2019 1:17,CV-L107C-L170542B,SHIL,SHLF9854481,113645431,,,
382,U1536,A,2,H,7,A,55,14.05,13.646,100.6,96.3,89.4,4/10/2019 1:17,CV-L107C-L170542B,SHIL,SHLF9854481,113645431,,,
382,U1536,A,2,H,7,A,57,14.07,13.665,101.5,96.7,89.4,4/10/2019 1:17,CV-L107C-L170542B,SHIL,SHLF9854481,113645431,,,
382,U1536,A,2,H,7,A,59,14.09,13.684,104.6,99.1,91.8,4/10/2019 1:17,CV-L107C-L170542B,SHIL,SHLF9854481,113645431,,,
382,U1536,A,2,H,7,A,61,14.11,13.703,106.3,101.6,95.4,4/10/2019 1:17,CV-L107C-L170542B,SHIL,SHLF9854481,113645431,,,
382,U1536,A,2,H,7,A,63,14.13,13.722,101,97.4,92,4/10/2019 1:17,CV-L107C-L170542B,SHIL,SHLF9854481,113645431,,,
382,U1536,A,2,H,7,A,65,14.15,13.742,101.6,98.8,93.2,4/10/2019 1:17,CV-L107C-L170542B,SHIL,SHLF9854481,113645431,,,
382,U1536,A,2,H,7,A,67,14.17,13.761,101.4,98.8,93.2,4/10/2019 1:17,CV-L107C-L170542B,SHIL,SHLF9854481,113645431,,,
382,U1536,A,2,H,7,A,69,14.19,13.78,101.2,97.4,91.5,4/10/2019 1:17,CV-L107C-L170542B,SHIL,SHLF9854481,113645431,,,
382,U1536,A,2,H,7,A,71,14.21,13.799,102.7,99,93.3,4/10/2019 1:17,CV-L107C-L170542B,SHIL,SHLF9854481,113645431,,,
382,U1536,A,2,H,7,A,73,14.23,13.818,102.2,97.8,91.6,4/10/2019 1:17,CV-L107C-L170542B,SHIL,SHLF9854481,113645431,,,
382,U1536,A,3,H,1,A,1,14.01,14.01,62.6,61.7,60.1,4/10/2019 4:04,CV-L107C-L170542B,SHIL,SHLF9854761,113649391,,,
382,U1536,A,3,H,1,A,3,14.03,14.029,103.3,100.7,97.8,4/10/2019 4:04,CV-L107C-L170542B,SHIL,SHLF9854761,113649391,,,
382,U1536,A,3,H,1,A,5,14.05,14.048,108.2,105.3,102.3,4/10/2019 4:04,CV-L107C-L170542B,SHIL,SHLF9854761,113649391,,,
382,U1536,A,3,H,1,A,7,14.07,14.067,110.2,107.6,105.3,4/10/2019 4:04,CV-L107C-L170542B,SHIL,SHLF9854761,113649391,,,
382,U1536,A,3,H,1,A,9,14.09,14.087,111.5,108.6,105.6,4/10/2019 4:04,CV-L107C-L170542B,SHIL,SHLF9854761,113649391,,,
382,U1536,A,3,H,1,A,11,14.11,14.106,111,108.1,105.1,4/10/2019 4:04,CV-L107C-L170542B,SHIL,SHLF9854761,113649391,,,
382,U1536,A,3,H,1,A,13,14.13,14.125,109.6,106.4,103.2,4/10/2019 4:04,CV-L107C-L170542B,SHIL,SHLF9854761,113649391,,,
382,U1536,A,3,H,1,A,15,14.15,14.145,106.6,104,101.4,4/10/2019 4:04,CV-L107C-L170542B,SHIL,SHLF9854761,113649391,,,
382,U1536,A,3,H,1,A,17,14.17,14.164,107.9,105,102.4,4/10/2019 4:04,CV-L107C-L170542B,SHIL,SHLF9854761,113649391,,,
382,U1536,A,3,H,1,A,19,14.19,14.183,107.8,104.8,102.4,4/10/2019 4:04,CV-L107C-L170542B,SHIL,SHLF9854761,113649391,,,
382,U1536,A,3,H,1,A,21,14.21,14.202,102.5,102.4,99.7,4/10/2019 4:04,CV-L107C-L170542B,SHIL,SHLF9854761,113649391,,,
382,U1536,A,3,H,1,A,23,14.23,14.222,106.1,103.2,99.8,4/10/2019 4:04,CV-L107C-L170542B,SHIL,SHLF9854761,113649391,,,
382,U1536,A,3,H,1,A,25,14.25,14.241,107,105.1,102.7,4/10/2019 4:04,CV-L107C-L170542B,SHIL,SHLF9854761,113649391,,,
382,U1536,A,3,H,1,A,27,14.27,14.26,103.3,102.9,99.4,4/10/2019 4:04,CV-L107C-L170542B,SHIL,SHLF9854761,113649391,,,
382,U1536,A,3,H,1,A,29,14.29,14.279,104.1,102.6,99.9,4/10/2019 4:04,CV-L107C-L170542B,SHIL,SHLF9854761,113649391,,,
382,U1536,A,3,H,1,A,31,14.31,14.299,105.7,102.9,99.4,4/10/2019 4:04,CV-L107C-L170542B,SHIL,SHLF9854761,113649391,,,
382,U1536,A,3,H,1,A,33,14.33,14.318,105,101.8,97.3,4/10/2019 4:04,CV-L107C-L170542B,SHIL,SHLF9854761,113649391,,,
382,U1536,A,3,H,1,A,35,14.35,14.337,105.1,101.8,97.4,4/10/2019 4:04,CV-L107C-L170542B,SHIL,SHLF9854761,113649391,,,
382,U1536,A,3,H,1,A,37,14.37,14.356,105.5,102,97.9,4/10/2019 4:04,CV-L107C-L170542B,SHIL,SHLF9854761,113649391,,,
382,U1536,A,3,H,1,A,39,14.39,14.376,106.6,102.2,97.9,4/10/2019 4:04,CV-L107C-L170542B,SHIL,SHLF9854761,113649391,,,
382,U1536,A,3,H,1,A,41,14.41,14.395,107.3,103.3,98.9,4/10/2019 4:04,CV-L107C-L170542B,SHIL,SHLF9854761,113649391,,,
382,U1536,A,3,H,1,A,43,14.43,14.414,105.8,102.3,98.3,4/10/2019 4:04,CV-L107C-L170542B,SHIL,SHLF9854761,113649391,,,
382,U1536,A,3,H,1,A,45,14.45,14.434,105.1,101,96.8,4/10/2019 4:04,CV-L107C-L170542B,SHIL,SHLF9854761,113649391,,,
382,U1536,A,3,H,1,A,47,14.47,14.453,106.8,102.8,98.8,4/10/2019 4:04,CV-L107C-L170542B,SHIL,SHLF9854761,113649391,,,
382,U1536,A,3,H,1,A,49,14.49,14.472,106.6,102.1,97,4/10/2019 4:04,CV-L107C-L170542B,SHIL,SHLF9854761,113649391,,,
382,U1536,A,3,H,1,A,51,14.51,14.491,107.6,103.2,98.6,4/10/2019 4:04,CV-L107C-L170542B,SHIL,SHLF9854761,113649391,,,
382,U1536,A,3,H,1,A,53,14.53,14.511,108.9,104.3,100.1,4/10/2019 4:04,CV-L107C-L170542B,SHIL,SHLF9854761,113649391,,,
382,U1536,A,3,H,1,A,55,14.55,14.53,107.9,103.6,100,4/10/2019 4:04,CV-L107C-L170542B,SHIL,SHLF9854761,113649391,,,
382,U1536,A,3,H,1,A,57,14.57,14.549,103.1,99.7,96,4/10/2019 4:04,CV-L107C-L170542B,SHIL,SHLF9854761,113649391,,,
382,U1536,A,3,H,1,A,59,14.59,14.568,105.6,102.5,98.9,4/10/2019 4:04,CV-L107C-L170542B,SHIL,SHLF9854761,113649391,,,
382,U1536,A,3,H,1,A,61,14.61,14.588,103.9,101.3,98.5,4/10/2019 4:04,CV-L107C-L170542B,SHIL,SHLF9854761,113649391,,,
382,U1536,A,3,H,1,A,63,14.63,14.607,92.6,90.9,87.9,4/10/2019 4:04,CV-L107C-L170542B,SHIL,SHLF9854761,113649391,,,
382,U1536,A,3,H,1,A,65,14.65,14.626,103.1,100.1,97.1,4/10/2019 4:04,CV-L107C-L170542B,SHIL,SHLF9854761,113649391,,,
382,U1536,A,3,H,1,A,67,14.67,14.645,105.5,102.5,100.1,4/10/2019 4:04,CV-L107C-L170542B,SHIL,SHLF9854761,113649391,,,
382,U1536,A,3,H,1,A,69,14.69,14.665,105.6,102.4,100.5,4/10/2019 4:04,CV-L107C-L170542B,SHIL,SHLF9854761,113649391,,,
382,U1536,A,3,H,1,A,71,14.71,14.684,107.1,103.4,101.5,4/10/2019 4:04,CV-L107C-L170542B,SHIL,SHLF9854761,113649391,,,
382,U1536,A,3,H,1,A,73,14.73,14.703,107.5,103.6,101.5,4/10/2019 4:04,CV-L107C-L170542B,SHIL,SHLF9854761,113649391,,,
382,U1536,A,3,H,1,A,75,14.75,14.723,107,103.9,102.1,4/10/2019 4:04,CV-L107C-L170542B,SHIL,SHLF9854761,113649391,,,
382,U1536,A,3,H,1,A,77,14.77,14.742,101,99.5,97.4,4/10/2019 4:04,CV-L107C-L170542B,SHIL,SHLF9854761,113649391,,,
382,U1536,A,3,H,1,A,79,14.79,14.761,103.7,102,99.8,4/10/2019 4:04,CV-L107C-L170542B,SHIL,SHLF9854761,113649391,,,
382,U1536,A,3,H,1,A,81,14.81,14.78,104.7,103,101.2,4/10/2019 4:04,CV-L107C-L170542B,SHIL,SHLF9854761,113649391,,,
382,U1536,A,3,H,1,A,83,14.83,14.8,101.7,99.5,97.6,4/10/2019 4:04,CV-L107C-L170542B,SHIL,SHLF9854761,113649391,,,
382,U1536,A,3,H,1,A,85,14.85,14.819,105.2,102,100.1,4/10/2019 4:04,CV-L107C-L170542B,SHIL,SHLF9854761,113649391,,,
382,U1536,A,3,H,1,A,87,14.87,14.838,107.8,104,101.8,4/10/2019 4:04,CV-L107C-L170542B,SHIL,SHLF9854761,113649391,,,
382,U1536,A,3,H,1,A,89,14.89,14.857,107.1,103.1,100.8,4/10/2019 4:04,CV-L107C-L170542B,SHIL,SHLF9854761,113649391,,,
382,U1536,A,3,H,1,A,91,14.91,14.877,108,104.2,101.9,4/10/2019 4:04,CV-L107C-L170542B,SHIL,SHLF9854761,113649391,,,
382,U1536,A,3,H,1,A,93,14.93,14.896,109.3,105.2,102.8,4/10/2019 4:04,CV-L107C-L170542B,SHIL,SHLF9854761,113649391,,,
382,U1536,A,3,H,1,A,95,14.95,14.915,109.7,106.2,103.3,4/10/2019 4:04,CV-L107C-L170542B,SHIL,SHLF9854761,113649391,,,
382,U1536,A,3,H,1,A,97,14.97,14.934,105.2,102.4,99.5,4/10/2019 4:04,CV-L107C-L170542B,SHIL,SHLF9854761,113649391,,,
382,U1536,A,3,H,1,A,99,14.99,14.954,102,100.4,97.2,4/10/2019 4:04,CV-L107C-L170542B,SHIL,SHLF9854761,113649391,,,
382,U1536,A,3,H,1,A,101,15.01,14.973,98.8,97.3,93.9,4/10/2019 4:04,CV-L107C-L170542B,SHIL,SHLF9854761,113649391,,,
382,U1536,A,3,H,1,A,103,15.03,14.992,99.4,97.5,93.1,4/10/2019 4:04,CV-L107C-L170542B,SHIL,SHLF9854761,113649391,,,
382,U1536,A,3,H,1,A,105,15.05,15.011,103.3,100,95.2,4/10/2019 4:04,CV-L107C-L170542B,SHIL,SHLF9854761,113649391,,,
382,U1536,A,3,H,1,A,107,15.07,15.031,104.4,100,94.9,4/10/2019 4:04,CV-L107C-L170542B,SHIL,SHLF9854761,113649391,,,
382,U1536,A,3,H,1,A,109,15.09,15.05,103.9,99.3,94.2,4/10/2019 4:04,CV-L107C-L170542B,SHIL,SHLF9854761,113649391,,,
382,U1536,A,3,H,1,A,111,15.11,15.069,104.5,99.9,94.5,4/10/2019 4:04,CV-L107C-L170542B,SHIL,SHLF9854761,113649391,,,
382,U1536,A,3,H,1,A,113,15.13,15.089,100.8,96.2,88.5,4/10/2019 4:04,CV-L107C-L170542B,SHIL,SHLF9854761,113649391,,,
382,U1536,A,3,H,1,A,115,15.15,15.108,98.9,94.5,86.7,4/10/2019 4:04,CV-L107C-L170542B,SHIL,SHLF9854761,113649391,,,
382,U1536,A,3,H,1,A,117,15.17,15.127,101.5,97.2,91.4,4/10/2019 4:04,CV-L107C-L170542B,SHIL,SHLF9854761,113649391,,,
